order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price_eur,unit_cost_eur,line_revenue_eur,line_cost_eur,line_profit_eur
12343,4582,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12344,4583,18,Cheesecake,Dessert,1,5.5,1.8,0.0,1.8,0.0
12345,4583,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,0.0,9.0,0.0
12346,4583,3,Veggie Pizza,Pizza,1,10.5,3.8,0.0,3.8,0.0
12347,4584,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12348,4585,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12349,4585,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
12350,4586,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
12351,4586,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
12352,4586,10,Beef Burger,Burger,3,11.5,4.6,34.5,13.8,20.7
12353,4586,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
12354,4586,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12355,4587,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12356,4587,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12357,4588,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12358,4588,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12359,4588,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
12360,4588,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12361,4589,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12362,4589,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12363,4589,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
12364,4589,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12365,4589,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12366,4590,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
12367,4590,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12368,4590,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12369,4591,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12370,4592,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
12371,4592,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12372,4593,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12373,4593,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
12374,4593,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
12375,4594,6,Lasagna,Pasta,3,13.5,5.1,40.5,15.3,25.2
12376,4594,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12377,4594,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12378,4595,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12379,4595,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12380,4595,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12381,4596,1,Margherita Pizza,Pizza,3,9.5,3.2,28.5,9.6,18.9
12382,4596,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12383,4596,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12384,4596,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
12385,4597,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12386,4597,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12387,4597,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
12388,4598,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12389,4598,20,Lemonade,Drinks,3,3.0,0.9,9.0,2.7,6.3
12390,4599,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
12391,4599,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
12392,4600,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12393,4600,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12394,4600,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
12395,4601,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12396,4602,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12397,4602,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12398,4602,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12399,4602,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12400,4602,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12401,4603,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12402,4604,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
12403,4604,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12404,4604,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12405,4604,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12406,4605,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
12407,4605,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
12408,4605,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12409,4605,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12410,4605,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
12411,4606,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12412,4606,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12413,4607,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12414,4607,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12415,4608,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12416,4608,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
12417,4609,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12418,4609,20,Lemonade,Drinks,3,3.0,0.9,9.0,2.7,6.3
12419,4610,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12420,4610,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12421,4611,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12422,4611,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12423,4612,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
12424,4613,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12425,4613,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12426,4614,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
12427,4614,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12428,4614,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
12429,4614,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12430,4615,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12431,4616,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12432,4617,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12433,4617,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12434,4617,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
12435,4618,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12436,4618,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12437,4618,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
12438,4619,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12439,4619,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12440,4619,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12441,4620,11,Fries,Sides,2,4.0,1.1,8.0,2.2,5.8
12442,4621,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12443,4621,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12444,4622,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12445,4623,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12446,4623,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12447,4623,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12448,4623,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12449,4624,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12450,4624,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
12451,4624,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12452,4625,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12453,4625,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12454,4625,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12455,4626,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12456,4626,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
12457,4626,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12458,4627,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
12459,4627,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12460,4627,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12461,4627,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12462,4628,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12463,4628,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
12464,4628,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
12465,4629,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12466,4629,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
12467,4629,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12468,4629,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12469,4629,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12470,4630,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12471,4630,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
12472,4630,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12473,4631,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12474,4631,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
12475,4631,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12476,4632,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
12477,4633,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12478,4633,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
12479,4633,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12480,4634,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
12481,4634,10,Beef Burger,Burger,3,11.5,4.6,34.5,13.8,20.7
12482,4635,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12483,4636,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12484,4636,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12485,4636,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12486,4637,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
12487,4637,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
12488,4638,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12489,4638,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12490,4638,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
12491,4639,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12492,4639,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
12493,4640,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12494,4640,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12495,4640,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12496,4641,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12497,4642,16,Tiramisu,Dessert,2,5.5,1.9,0.0,3.8,0.0
12498,4642,6,Lasagna,Pasta,1,13.5,5.1,0.0,5.1,0.0
12499,4643,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12500,4643,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12501,4644,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12502,4644,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
12503,4644,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
12504,4645,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12505,4646,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
12506,4646,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
12507,4646,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
12508,4647,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12509,4647,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12510,4647,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
12511,4648,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12512,4649,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12513,4649,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12514,4650,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12515,4651,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12516,4651,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
12517,4652,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12518,4652,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12519,4652,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
12520,4653,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
12521,4654,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12522,4655,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12523,4655,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12524,4655,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12525,4655,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12526,4655,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
12527,4656,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12528,4656,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12529,4656,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
12530,4656,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12531,4657,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12532,4657,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12533,4657,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12534,4657,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
12535,4658,11,Fries,Sides,3,4.0,1.1,12.0,3.3,8.7
12536,4659,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
12537,4659,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12538,4659,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12539,4659,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12540,4660,7,Caesar Salad,Salad,1,8.5,2.9,0.0,2.9,0.0
12541,4660,2,Pepperoni Pizza,Pizza,1,11.5,4.0,0.0,4.0,0.0
12542,4660,10,Beef Burger,Burger,1,11.5,4.6,0.0,4.6,0.0
12543,4661,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
12544,4661,12,Garlic Bread,Sides,3,4.5,1.3,13.5,3.9,9.6
12545,4661,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12546,4661,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
12547,4662,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12548,4662,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12549,4662,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
12550,4663,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12551,4663,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
12552,4663,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
12553,4663,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12554,4664,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12555,4665,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12556,4665,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12557,4665,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12558,4666,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12559,4667,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
12560,4667,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
12561,4667,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
12562,4668,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12563,4668,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12564,4669,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12565,4670,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
12566,4670,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12567,4670,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
12568,4671,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12569,4671,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12570,4671,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12571,4671,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
12572,4671,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
12573,4672,19,Coke,Drinks,2,2.5,0.7,0.0,1.4,0.0
12574,4673,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
12575,4673,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
12576,4673,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12577,4673,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
12578,4673,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12579,4674,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
12580,4674,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
12581,4674,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
12582,4674,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12583,4674,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12584,4675,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12585,4675,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
12586,4675,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12587,4676,19,Coke,Drinks,3,2.5,0.7,7.5,2.1,5.4
12588,4676,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
12589,4677,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12590,4677,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12591,4677,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12592,4677,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12593,4677,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12594,4678,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12595,4678,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
12596,4679,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12597,4679,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12598,4680,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12599,4680,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12600,4681,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12601,4681,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12602,4681,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12603,4682,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
12604,4682,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12605,4683,11,Fries,Sides,1,4.0,1.1,0.0,1.1,0.0
12606,4684,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12607,4684,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
12608,4684,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
12609,4685,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
12610,4686,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12611,4686,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12612,4686,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
12613,4686,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
12614,4686,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
12615,4687,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12616,4687,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12617,4687,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
12618,4687,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12619,4687,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
12620,4688,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12621,4688,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12622,4688,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12623,4689,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12624,4689,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12625,4689,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12626,4689,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12627,4690,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
12628,4690,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12629,4690,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12630,4690,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12631,4691,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
12632,4691,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12633,4692,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
12634,4692,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
12635,4692,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
12636,4693,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12637,4694,19,Coke,Drinks,3,2.5,0.7,7.5,2.1,5.4
12638,4694,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12639,4694,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12640,4695,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
12641,4696,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
12642,4697,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12643,4697,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12644,4698,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12645,4698,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
12646,4698,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
12647,4698,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
12648,4699,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12649,4700,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
12650,4700,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
12651,4700,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12652,4701,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12653,4701,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
12654,4702,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
12655,4702,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
12656,4703,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12657,4704,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
12658,4704,22,Beer,Drinks,3,4.5,1.4,13.5,4.2,9.3
12659,4704,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
12660,4704,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
12661,4705,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12662,4705,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
12663,4705,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
12664,4705,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
12665,4705,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
12666,4706,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
12667,4706,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12668,4706,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
12669,4707,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
12670,4707,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
12671,4708,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
12672,4708,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
12673,4709,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
12674,4710,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
12675,4711,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
